idShot,goal,x,y,lastName
20190206999,0,79,-3,Gibson
20190207004,0,50,32,Koskinen
20190207005,0,80,-2,Koskinen
20190207009,0,44,18,Koskinen
20190207029,0,83,7,Dell
20190207037,0,64,25,Hellebuyck
20190207046,0,84,0,Markstrom
20190207058,0,67,-25,Ullmark
20190207059,0,85,-9,Ullmark
20190207074,0,55,-19,Andersen
20190207075,0,51,3,Andersen
20190207076,0,81,9,Driedger
20190207079,0,84,-26,Driedger
20190207085,0,33,-33,McElhinney
20190207086,0,72,8,McElhinney
20190207089,0,78,6,Domingue
20190207095,0,60,-6,Rittich
20190207096,0,31,-8,Rittich
20190207105,1,86,-5,Georgiev
20190207108,0,79,-1,Georgiev
20190207109,0,65,-1,Georgiev
20190207115,0,87,7,Hart
20190207117,0,80,11,Hart
20190207124,0,66,-36,Mrazek
20190207135,0,58,28,Gibson
20190207145,0,87,-7,Fleury
20190207154,0,36,-31,Andersen
20190207155,0,84,-21,Domingue
20190207168,0,50,-15,Vasilevskiy
20190207174,0,84,-21,Greiss
20190207175,0,74,-7,Greiss
20190207185,0,36,1,Dubnyk
20190207198,0,78,0,Halak
20190207199,0,80,1,Halak
20190207214,0,63,-10,Markstrom
20190207217,1,65,-20,Markstrom
20190207225,0,37,0,Bishop
20190207228,0,78,-6,Bishop
20190207229,0,84,-9,Bishop
20190207235,0,51,-31,Smith
20190207259,0,85,-10,Lindgren
20190207265,0,-47,27,Binnington
20190207266,0,66,19,Elliott
20190207277,1,58,20,Halak
20190207287,0,28,16,Rittich
20190207289,0,78,-2,Rittich
20190207295,0,47,6,Campbell
20190207316,0,63,-15,Lyon
20190207327,0,18,0,Samsonov
20190207338,1,54,-10,Mrazek
20190207346,1,66,-6,Anderson
20190207348,0,86,-23,Anderson
20190207367,0,36,13,Stalock
20190207389,1,82,0,Jones
20190207395,0,38,-22,Hill
20190207396,0,56,-23,Markstrom
20190207399,0,58,-22,Markstrom
20190207405,0,37,0,Howard
20190207407,0,39,-23,Murray
20190207408,0,70,-22,Murray
20190207416,0,46,-27,Reimer
20190207417,0,83,-4,Reimer
20190207424,0,44,28,Vasilevskiy
20190207426,0,46,28,Vasilevskiy
20190207435,0,66,-13,Holtby
20190207458,0,35,-18,Raanta
20190207476,1,83,11,Andersen
20190207497,0,79,-7,Howard
20190207498,0,35,-4,Howard
20190207504,0,44,36,Campbell
20190207506,0,58,-2,Elliott
20190207515,0,39,2,Merzlikins
20190207516,0,62,12,Schneider
20190207519,0,71,10,Schneider
20190207527,0,58,-2,Ullmark
20190207528,0,81,7,Ullmark
20190207537,0,62,-27,Stalock
20190207554,1,73,-11,Murray
20190207559,0,79,-4,Murray
20190207566,0,83,35,Reimer
20190207577,0,53,30,Shesterkin
20190207594,0,46,31,Howard
20190207608,0,8,-2,Bobrovsky
20190207614,0,81,9,Fleury
20190207615,0,51,-19,Fleury
20190207617,1,81,11,Halak
20190207638,0,50,40,Elliott
20190207644,0,84,-6,Hellebuyck
20190207648,1,83,2,Hellebuyck
20190207665,0,58,0,Brossoit
20190207668,0,74,10,Brossoit
20190207676,0,45,-34,Howard
20190207678,0,77,-3,Howard
20190207679,0,74,25,Howard
20190207684,0,51,33,Holtby
20190207697,0,34,31,Blackwood
20190207708,0,36,-31,Andersen
20190207714,0,39,22,Vasilevskiy
20190207716,0,35,-25,Vasilevskiy
20190207724,0,76,-3,Demko
20190207727,0,73,-10,Allen
20190207737,0,65,-17,Gibson
20190207746,0,38,32,Ullmark
20190207749,0,34,32,Ullmark
20190207758,0,37,1,Binnington
20190207775,0,2,4,Andersen
20190207777,0,82,-23,Andersen
20190207778,0,62,-34,Andersen
20190207784,0,68,-33,Rittich
20190207786,0,30,-27,Smith
20190207787,1,82,-35,Smith
20190207789,0,76,-1,Rittich
20190207796,0,67,-13,Gibson
20190207836,1,34,-34,Blackwood
20190207838,0,71,-6,Rinne
20190207857,0,78,11,Howard
20190207866,0,65,1,Elliott
20190207874,0,44,-10,Hogberg
20190207875,0,81,6,Hogberg
20190207896,0,55,11,Brossoit
20190207897,0,45,19,Rask
20190207898,0,56,10,Rask
2.01902E+11,0,32,2,Anderson
2.01902E+11,0,63,-6,Andersen
2.01902E+11,0,59,20,Anderson
2.01902E+11,0,42,29,Anderson
2.01902E+11,0,52,7,Anderson
2.01902E+11,0,38,-38,Anderson
2.01902E+11,0,76,14,Anderson
2.01902E+11,0,63,31,Anderson
2.01902E+11,0,78,-13,Anderson
2.01902E+11,0,32,-34,Anderson
2.01902E+11,0,80,4,Anderson
2.01902E+11,0,78,-5,Andersen
2.01902E+11,0,47,23,Andersen
2.01902E+11,0,64,-24,Anderson
2.01902E+11,0,83,-4,Andersen
2.01902E+11,0,67,-20,Andersen
2.01902E+11,0,47,-36,Andersen
2.01902E+11,0,56,28,Andersen
2.01902E+11,0,45,41,Anderson
2.01902E+11,0,50,22,Andersen
2.01902E+11,0,41,34,Anderson
2.01902E+11,0,62,19,Anderson
2.01902E+11,0,20,-39,Binnington
2.01902E+11,0,44,31,Binnington
2.01902E+11,0,35,-23,Binnington
2.01902E+11,0,84,-16,Holtby
2.01902E+11,1,58,23,Holtby
2.01902E+11,0,38,-1,Binnington
2.01902E+11,0,92,-8,Holtby
2.01902E+11,1,57,-18,Binnington
2.01902E+11,0,63,33,Holtby
2.01902E+11,0,33,-40,Holtby
2.01902E+11,0,39,-31,Holtby
2.01902E+11,0,68,4,Holtby
2.01902E+11,0,81,21,Holtby
2.01902E+11,0,76,32,Smith
2.01902E+11,0,31,32,Markstrom
2.01902E+11,1,80,-6,Markstrom
2.01902E+11,0,85,-1,Smith
2.01902E+11,0,30,31,Markstrom
2.01902E+11,0,78,5,Markstrom
2.01902E+11,0,89,-19,Markstrom
2.01902E+11,0,44,40,Smith
2.01902E+11,0,78,-23,Smith
2.01902E+11,0,73,11,Markstrom
2.01902E+11,0,41,0,Markstrom
2.01902E+11,0,37,-41,Smith
2.01902E+11,0,80,-25,Smith
2.01902E+11,0,48,1,Smith
2.01902E+11,0,87,7,Fleury
2.01902E+11,1,66,12,Jones
2.01902E+11,0,77,-14,Jones
2.01902E+11,1,79,3,Jones
2.01902E+11,0,77,1,Jones
2.01902E+11,0,69,20,Fleury
2.01902E+11,0,58,24,Jones
2.01902E+11,0,73,19,Jones
2.01902E+11,0,76,1,Fleury
2.01902E+11,0,54,-28,Jones
2.01902E+11,0,65,-12,Jones
2.01902E+11,0,80,-8,Jones
2.01902E+11,1,65,23,Fleury
2.01902E+11,0,54,29,Jones
2.01902E+11,0,59,25,Jones
2.01902E+11,0,38,36,Bobrovsky
2.01902E+11,0,58,-24,Vasilevskiy
2.01902E+11,0,47,26,Vasilevskiy
2.01902E+11,0,69,0,Bobrovsky
2.01902E+11,1,58,-31,Bobrovsky
2.01902E+11,0,49,34,Vasilevskiy
2.01902E+11,0,42,34,Vasilevskiy
2.01902E+11,0,63,-21,Vasilevskiy
2.01902E+11,0,47,3,Vasilevskiy
2.01902E+11,0,62,22,Vasilevskiy
2.01902E+11,0,39,38,Vasilevskiy
2.01902E+11,0,54,-22,Vasilevskiy
2.01902E+11,0,1,-27,Vasilevskiy
2.01902E+11,0,59,22,Bobrovsky
2.01902E+11,0,-7,-27,Bobrovsky
2.01902E+11,0,66,24,Bobrovsky
2.01902E+11,0,58,25,Bobrovsky
2.01902E+11,0,85,-6,Vasilevskiy
2.01902E+11,0,71,26,Bobrovsky
2.01902E+11,0,82,5,Vasilevskiy
2.01902E+11,0,45,32,Vasilevskiy
2.01902E+11,0,61,32,Bobrovsky
2.01902E+11,0,45,27,Lundqvist
2.01902E+11,0,79,-41,Hellebuyck
2.01902E+11,0,29,-21,Hellebuyck
2.01902E+11,0,65,-24,Lundqvist
2.01902E+11,0,54,-10,Lundqvist
2.01902E+11,0,36,-2,Lundqvist
2.01902E+11,0,48,-32,Lundqvist
2.01902E+11,0,78,8,Hellebuyck
2.01902E+11,0,63,-19,Hellebuyck
2.01902E+11,1,88,-4,Hellebuyck
2.01902E+11,0,60,23,Lundqvist
2.01902E+11,0,61,-1,Lundqvist
2.01902E+11,0,51,-35,Lundqvist
2.01902E+11,0,2,7,Murray
2.01902E+11,0,86,9,Murray
2.01902E+11,0,85,-19,Murray
2.01902E+11,0,36,-28,Murray
2.01902E+11,0,73,-39,Murray
2.01902E+11,0,58,38,Murray
2.01902E+11,0,55,16,Hutton
2.01902E+11,0,54,24,Murray
2.01902E+11,0,51,-19,Murray
2.01902E+11,0,51,30,Murray
2.01902E+11,1,77,-15,Murray
2.01902E+11,0,31,-34,Hutton
2.01902E+11,0,75,-21,Murray
2.01902E+11,0,96,18,Murray
2.01902E+11,0,83,21,Murray
2.01902E+11,0,78,14,Murray
2.01902E+11,0,32,-30,Hutton
2.01902E+11,0,39,30,Hutton
2.01902E+11,0,81,8,Murray
2.01902E+11,0,25,29,Hutton
2.01902E+11,0,29,-32,Mrazek
2.01902E+11,0,86,-19,Mrazek
2.01902E+11,0,69,33,Mrazek
2.01902E+11,0,60,15,Mrazek
2.01902E+11,0,85,-4,Price
2.01902E+11,0,67,-21,Mrazek
2.01902E+11,0,39,37,Price
2.01902E+11,0,70,-38,Mrazek
2.01902E+11,0,83,-19,Mrazek
2.01902E+11,0,78,23,Price
2.01902E+11,0,51,39,Price
2.01902E+11,0,66,-21,Price
2.01902E+11,0,80,-14,Price
2.01902E+11,0,80,24,Mrazek
2.01902E+11,0,81,19,Mrazek
2.01902E+11,0,50,39,Price
2.01902E+11,0,36,20,Price
2.01902E+11,0,29,-6,Dubnyk
2.01902E+11,0,81,-4,Dubnyk
2.01902E+11,0,60,11,Dubnyk
2.01902E+11,0,72,26,Dubnyk
2.01902E+11,0,64,-7,Dubnyk
2.01902E+11,0,75,9,Dubnyk
2.01902E+11,0,40,-8,Dubnyk
2.01902E+11,0,86,-3,Dubnyk
2.01902E+11,0,71,-36,Rinne
2.01902E+11,0,44,23,Rinne
2.01902E+11,0,-60,16,Dubnyk
2.01902E+11,0,35,31,Rinne
2.01902E+11,0,51,-17,Dubnyk
2.01902E+11,0,39,-31,Rinne
2.01902E+11,0,30,38,Rinne
2.01902E+11,0,42,36,Rask
2.01902E+11,1,62,20,Bishop
2.01902E+11,0,59,-22,Bishop
2.01902E+11,0,81,-2,Rask
2.01902E+11,0,31,23,Bishop
2.01902E+11,0,48,41,Bishop
2.01902E+11,0,57,-20,Bishop
2.01902E+11,0,80,38,Rask
2.01902E+11,0,58,-22,Rittich
2.01902E+11,0,87,5,Rittich
2.01902E+11,0,89,21,Rittich
2.01902E+11,1,65,-6,Rittich
2.01902E+11,0,-80,14,Rittich
2.01902E+11,1,78,25,Grubauer
2.01902E+11,0,36,38,Rittich
2.01902E+11,0,80,11,Rittich
2.01902E+11,0,69,26,Grubauer
2.01902E+11,0,63,2,Grubauer
2.01902E+11,0,71,-14,Rittich
2.01902E+11,0,65,-6,Rittich
2.01902E+11,0,41,1,Rittich
2.01902E+11,0,87,11,Rittich
2.01902E+11,1,68,-14,Rittich
2.01902E+11,0,50,7,Rittich
2.01902E+11,0,53,-25,Gibson
2.01902E+11,0,67,12,Gibson
2.01902E+11,0,47,24,Gibson
2.01902E+11,0,78,15,Gibson
2.01902E+11,0,-61,1,Kuemper
2.01902E+11,0,67,20,Kuemper
2.01902E+11,0,85,27,Kuemper
2.01902E+11,0,80,-25,Kuemper
2.01902E+11,0,52,-35,Gibson
2.01902E+11,0,33,1,Gibson
2.01902E+11,0,95,-16,Gibson
2.01902E+11,0,80,27,Gibson
2.01902E+11,0,48,28,Gibson
2.01902E+11,0,54,-34,Gibson
2.01902E+11,0,84,-1,Kuemper
2.01902E+11,1,83,-5,Kuemper
2.01902E+11,0,84,14,Gibson
2.01902E+11,0,88,-4,Gibson
2.01902E+11,0,74,20,Gibson
2.01902E+11,0,86,-6,Brossoit
2.01902E+11,0,66,-11,Schneider
2.01902E+11,0,54,-4,Schneider
2.01902E+11,0,52,36,Brossoit
2.01902E+11,0,63,18,Brossoit
2.01902E+11,0,64,4,Brossoit
2.01902E+11,0,59,25,Brossoit
2.01902E+11,0,53,-16,Brossoit
2.01902E+11,0,78,-25,Schneider
2.01902E+11,1,78,1,Brossoit
2.01902E+11,0,87,6,Brossoit
2.01902E+11,1,71,3,Brossoit
2.01902E+11,0,53,35,Brossoit
2.01902E+11,0,64,-36,Brossoit
2.01902E+11,0,33,34,Brossoit
2.01902E+11,0,78,-19,Samsonov
2.01902E+11,0,68,-1,Samsonov
2.01902E+11,0,78,5,Samsonov
2.01902E+11,0,48,27,Varlamov
2.01902E+11,0,52,-31,Varlamov
2.01902E+11,0,39,16,Samsonov
2.01902E+11,0,77,6,Samsonov
2.01902E+11,0,-70,7,Varlamov
2.01902E+11,1,67,-19,Varlamov
2.01902E+11,0,57,11,Varlamov
2.01902E+11,0,78,19,Samsonov
2.01902E+11,1,66,36,Samsonov
2.01902E+11,0,36,8,Varlamov
2.01902E+11,0,37,39,Varlamov
2.01902E+11,0,41,-38,Samsonov
2.01902E+11,0,38,-25,Andersen
2.01902E+11,0,29,-30,Andersen
2.01902E+11,0,73,-30,Korpisalo
2.01902E+11,0,64,-18,Korpisalo
2.01902E+11,0,49,25,Korpisalo
2.01902E+11,0,97,16,Andersen
2.01902E+11,0,64,-24,Andersen
2.01902E+11,0,54,-32,Andersen
2.01902E+11,0,48,-38,Korpisalo
2.01902E+11,0,81,-24,Andersen
2.01902E+11,0,54,32,Korpisalo
2.01902E+11,0,73,19,Korpisalo
2.01902E+11,1,63,29,Korpisalo
2.01902E+11,0,57,-22,Andersen
2.01902E+11,0,29,-11,Andersen
2.01902E+11,0,65,-40,Korpisalo
2.01902E+11,0,59,17,Korpisalo
2.01902E+11,0,75,-16,Korpisalo
2.01902E+11,0,8,10,Hart
2.01902E+11,0,77,15,Hart
2.01902E+11,0,-93,-14,Crawford
2.01902E+11,0,45,38,Crawford
2.01902E+11,1,64,22,Crawford
2.01902E+11,0,50,15,Crawford
2.01902E+11,1,54,-11,Hart
2.01902E+11,0,80,37,Hart
2.01902E+11,0,35,37,Crawford
2.01902E+11,0,60,35,Crawford
2.01902E+11,0,86,-7,Hart
2.01902E+11,0,47,-36,Crawford
2.01902E+11,0,51,-14,Crawford
2.01902E+11,0,31,-21,Crawford
2.01902E+11,0,71,15,Hart
2.01902E+11,0,54,-39,Crawford
2.01902E+11,0,51,-3,Hart
2.01902E+11,0,32,33,Fleury
2.01902E+11,0,5,-5,Jones
2.01902E+11,0,-53,-8,Fleury
2.01902E+11,0,88,21,Fleury
2.01902E+11,0,72,10,Fleury
2.01902E+11,0,89,-6,Jones
2.01902E+11,1,60,22,Jones
2.01902E+11,0,64,6,Jones
2.01902E+11,0,7,3,Jones
2.01902E+11,0,91,12,Fleury
2.01902E+11,0,75,13,Fleury
2.01902E+11,0,84,-9,Jones
2.01902E+11,0,71,10,Jones
2.01902E+11,0,83,0,Jones
2.01902E+11,0,54,-18,Fleury
2.01902E+11,0,87,-7,Jones
2.01902E+11,1,74,-2,Jones
2.01902E+11,0,82,2,Jones
2.01902E+11,0,87,-5,Blackwood
2.01902E+11,0,71,-18,Blackwood
2.01902E+11,0,72,13,Blackwood
2.01902E+11,0,67,-8,Blackwood
2.01902E+11,1,66,12,Blackwood
2.01902E+11,0,66,26,Hutton
2.01902E+11,0,40,41,Blackwood
2.01902E+11,0,60,-3,Hutton
2.01902E+11,0,80,-6,Hutton
2.01902E+11,0,53,-11,Blackwood
2.01902E+11,0,30,38,Blackwood
2.01902E+11,0,-49,-25,Hutton
2.01902E+11,0,77,-31,Blackwood
2.01902E+11,0,88,10,Blackwood
2.01902E+11,0,53,0,Blackwood
2.01902E+11,0,44,32,Blackwood
2.01902E+11,0,37,34,Blackwood
2.01902E+11,0,55,-21,Blackwood
2.01902E+11,1,78,-1,Blackwood
2.01902E+11,1,66,-14,Hutton
2.01902E+11,1,76,5,Hutchinson
2.01902E+11,0,62,28,Price
2.01902E+11,0,78,2,Hutchinson
2.01902E+11,0,83,-2,Hutchinson
2.01902E+11,0,32,7,Hutchinson
2.01902E+11,0,40,5,Price
2.01902E+11,0,35,-34,Price
2.01902E+11,0,86,-13,Price
2.01902E+11,1,48,13,Price
2.01902E+11,0,69,-4,Price
2.01902E+11,0,58,-18,Hutchinson
2.01902E+11,0,33,-26,Hutchinson
2.01902E+11,0,34,-27,Price
2.01902E+11,0,40,34,Price
2.01902E+11,0,51,12,Price
2.01902E+11,0,62,-18,Price
2.01902E+11,0,73,5,Hutchinson
2.01902E+11,0,60,23,Hutchinson
2.01902E+11,0,30,27,Anderson
2.01902E+11,0,51,35,Anderson
2.01902E+11,0,8,-22,Anderson
2.01902E+11,0,89,-6,Georgiev
2.01902E+11,0,50,33,Anderson
2.01902E+11,0,40,31,Anderson
2.01902E+11,0,40,-6,Anderson
2.01902E+11,1,81,-3,Anderson
2.01902E+11,0,80,36,Georgiev
2.01902E+11,0,21,22,Georgiev
2.01902E+11,0,85,-7,Anderson
2.01902E+11,1,79,1,Georgiev
2.01902E+11,0,61,-30,Anderson
2.01902E+11,0,75,13,Georgiev
2.01902E+11,0,83,-10,Georgiev
2.01902E+11,0,-66,-1,Georgiev
2.01902E+11,0,67,33,Georgiev
2.01902E+11,0,31,36,Bobrovsky
2.01902E+11,0,53,-29,Vasilevskiy
2.01902E+11,0,35,26,Bobrovsky
2.01902E+11,0,46,11,Vasilevskiy
2.01902E+11,0,72,-1,Vasilevskiy
2.01902E+11,0,72,-4,Bobrovsky
2.01902E+11,0,85,-8,Bobrovsky
2.01902E+11,0,68,-3,Bobrovsky
2.01902E+11,0,77,16,Vasilevskiy
2.01902E+11,0,62,25,Vasilevskiy
2.01902E+11,0,35,-7,Vasilevskiy
2.01902E+11,0,38,33,Vasilevskiy
2.01902E+11,0,29,19,Bobrovsky
2.01902E+11,0,47,-20,Bobrovsky
2.01902E+11,0,82,-3,Bobrovsky
2.01902E+11,0,36,-37,Vasilevskiy
2.01902E+11,0,50,-18,Merzlikins
2.01902E+11,0,78,-3,Murray
2.01902E+11,0,62,12,Merzlikins
2.01902E+11,0,46,38,Murray
2.01902E+11,0,56,38,Murray
2.01902E+11,0,88,-4,Merzlikins
2.01902E+11,0,56,-4,Merzlikins
2.01902E+11,0,43,21,Murray
2.01902E+11,0,86,11,Murray
2.01902E+11,0,61,-18,Murray
2.01902E+11,0,56,37,Merzlikins
2.01902E+11,0,91,-15,Merzlikins
2.01902E+11,0,82,4,Merzlikins
2.01902E+11,0,76,20,Merzlikins
2.01902E+11,0,52,-33,Merzlikins
2.01902E+11,0,61,-20,Merzlikins
2.01902E+11,0,52,32,Murray
2.01902E+11,0,31,0,Murray
2.01902E+11,0,88,3,Murray
2.01902E+11,0,53,23,Murray
2.01902E+11,0,61,9,Holtby
2.01902E+11,0,46,-38,Reimer
2.01902E+11,0,74,-2,Holtby
2.01902E+11,0,76,-3,Holtby
2.01902E+11,0,71,1,Holtby
2.01902E+11,0,34,40,Holtby
2.01902E+11,0,46,-31,Holtby
2.01902E+11,0,79,17,Reimer
2.01902E+11,0,55,-25,Holtby
2.01902E+11,0,34,-1,Reimer
2.01902E+11,0,-31,2,Holtby
2.01902E+11,0,73,2,Holtby
2.01902E+11,0,61,30,Holtby
2.01902E+11,0,84,34,Holtby
2.01902E+11,0,68,10,Reimer
2.01902E+11,0,65,33,Binnington
2.01902E+11,0,51,-16,Binnington
2.01902E+11,0,67,-10,Bishop
2.01902E+11,0,85,-17,Bishop
2.01902E+11,0,34,-38,Bishop
2.01902E+11,0,10,29,Bishop
2.01902E+11,0,70,17,Binnington
2.01902E+11,0,35,-27,Binnington
2.01902E+11,0,77,-22,Bishop
2.01902E+11,0,57,42,Bishop
2.01902E+11,0,44,28,Bishop
2.01902E+11,0,2,-30,Binnington
2.01902E+11,0,78,-5,Binnington
2.01902E+11,0,-25,39,Bishop
2.01902E+11,0,57,-5,Bishop
2.01902E+11,0,58,-28,Bishop
2.01902E+11,0,52,29,Bishop
2.01902E+11,1,57,19,Binnington
2.01902E+11,0,54,29,Bishop
2.01902E+11,0,83,-2,Binnington
2.01902E+11,0,30,-28,Bishop
2.01902E+11,0,46,-21,Binnington
2.01902E+11,0,43,17,Bishop
2.01902E+11,0,77,-14,Binnington
2.01902E+11,0,68,-11,Howard
2.01902E+11,0,35,40,Howard
2.01902E+11,0,45,27,Saros
2.01902E+11,0,50,-31,Howard
2.01902E+11,0,79,-4,Saros
2.01902E+11,0,50,37,Saros
2.01902E+11,0,87,34,Howard
2.01902E+11,1,67,-17,Saros
2.01902E+11,0,64,30,Saros
2.01902E+11,1,75,0,Saros
2.01902E+11,0,77,-24,Howard
2.01902E+11,0,82,-19,Saros
2.01902E+11,0,58,-37,Saros
2.01902E+11,0,-8,16,Saros
2.01902E+11,0,28,-16,Howard
2.01902E+11,0,51,-26,Howard
2.01902E+11,0,80,8,Howard
2.01902E+11,0,39,32,Howard
2.01902E+11,0,81,7,Dubnyk
2.01902E+11,0,59,-20,Dubnyk
2.01902E+11,0,41,-28,Grubauer
2.01902E+11,0,42,-29,Dubnyk
2.01902E+11,0,69,-20,Dubnyk
2.01902E+11,1,58,11,Dubnyk
2.01902E+11,0,67,-24,Dubnyk
2.01902E+11,0,78,-5,Dubnyk
2.01902E+11,1,88,-7,Dubnyk
2.01902E+11,0,46,37,Dubnyk
2.01902E+11,0,56,30,Dubnyk
2.01902E+11,0,47,32,Grubauer
2.01902E+11,0,83,7,Grubauer
2.01902E+11,1,29,35,Grubauer
2.01902E+11,0,68,-20,Dubnyk
2.01902E+11,0,75,0,Grubauer
2.01902E+11,0,71,1,Grubauer
2.01902E+11,0,69,-21,Grubauer
2.01902E+11,0,64,15,Grubauer
2.01902E+11,0,37,24,Dubnyk
2.01902E+11,0,81,3,Halak
2.01902E+11,0,31,4,Halak
2.01902E+11,0,55,31,Kuemper
2.01902E+11,0,51,-28,Halak
2.01902E+11,0,66,29,Halak
2.01902E+11,0,46,-39,Halak
2.01902E+11,0,65,-13,Halak
2.01902E+11,0,59,20,Halak
2.01902E+11,0,25,-38,Halak
2.01902E+11,0,58,-11,Kuemper
2.01902E+11,0,71,4,Halak
2.01902E+11,0,12,37,Kuemper
2.01902E+11,0,49,-9,Rittich
2.01902E+11,0,46,-11,Rittich
2.01902E+11,0,62,-20,Rittich
2.01902E+11,0,60,27,Markstrom
2.01902E+11,0,77,-6,Markstrom
2.01902E+11,0,82,2,Markstrom
2.01902E+11,0,77,-4,Rittich
2.01902E+11,0,75,15,Rittich
2.01902E+11,0,13,-22,Markstrom
2.01902E+11,0,48,20,Rittich
2.01902E+11,0,52,19,Rittich
2.01902E+11,0,68,27,Markstrom
2.01902E+11,1,73,-14,Markstrom
2.01902E+11,0,72,41,Markstrom
2.01902E+11,0,44,-25,Markstrom
2.01902E+11,0,75,19,Markstrom
2.01902E+11,0,69,-2,Rittich
2.01902E+11,0,68,11,Rittich
2.01902E+11,0,85,36,Rittich
2.01902E+11,1,81,9,Quick
2.01902E+11,0,62,30,Smith
2.01902E+11,0,73,-33,Smith
2.01902E+11,0,69,-17,Quick
2.01902E+11,1,85,-22,Smith
2.01902E+11,0,17,3,Quick
2.01902E+11,0,76,-6,Quick
2.01902E+11,0,55,26,Quick
2.01902E+11,1,72,1,Smith
2.01902E+11,0,55,-27,Quick
2.01902E+11,1,86,-3,Quick
2.01902E+11,0,53,-35,Smith
2.01902E+11,0,29,28,Quick
2.01902E+11,0,66,1,Quick
2.01902E+11,0,22,-1,Smith
2.01902E+11,1,76,-1,Smith
2.01902E+11,0,43,-33,Quick
2.01902E+11,0,78,8,Smith
2.01902E+11,0,29,40,Gibson
2.01902E+11,0,80,11,Dell
2.01902E+11,0,83,-23,Gibson
2.01902E+11,1,72,-12,Dell
2.01902E+11,0,85,15,Gibson
2.01902E+11,0,1,-28,Dell
2.01902E+11,0,38,15,Dell
2.01902E+11,0,34,-18,Dell
2.01902E+11,0,70,-20,Dell
2.01902E+11,0,45,27,Gibson
2.01902E+11,0,-42,-23,Gibson
2.01902E+11,0,70,-39,Gibson
2.01902E+11,0,83,12,Dell
2.01902E+11,0,82,-4,Dell
2.01902E+11,0,56,13,Dell
2.01902E+11,0,60,3,Dell
2.01902E+11,0,73,-7,Dell
2.01902E+11,0,60,26,Dell
2.01902E+11,0,58,22,Gibson
2.01902E+11,0,80,17,McElhinney
2.01902E+11,1,45,0,Mrazek
2.01902E+11,0,59,0,McElhinney
2.01902E+11,0,74,-16,McElhinney
2.01902E+11,0,60,-20,McElhinney
2.01902E+11,0,81,1,McElhinney
2.01902E+11,0,51,-7,McElhinney
2.01902E+11,0,49,-42,Mrazek
2.01902E+11,0,82,-7,Mrazek
2.01902E+11,0,79,5,McElhinney
2.01902E+11,0,80,6,Mrazek
2.01902E+11,1,33,17,Mrazek
2.01902E+11,0,48,-9,McElhinney
2.01902E+11,0,81,7,Mrazek
2.01902E+11,0,78,-10,Mrazek
2.01902E+11,0,31,40,McElhinney
2.01902E+11,0,84,5,Khudobin
2.01902E+11,0,52,10,Khudobin
2.01902E+11,0,37,-33,Bernier
2.01902E+11,1,58,24,Bernier
2.01902E+11,0,59,30,Khudobin
2.01902E+11,0,34,-38,Khudobin
2.01902E+11,0,82,7,Bernier
2.01902E+11,0,27,7,Bernier
2.01902E+11,0,68,3,Bernier
2.01902E+11,0,28,-5,Khudobin
2.01902E+11,0,17,-40,Khudobin
2.01902E+11,1,73,7,Bernier
2.01902E+11,0,86,11,Khudobin
2.01902E+11,0,33,-25,Khudobin
2.01902E+11,0,30,-21,Khudobin
2.01902E+11,1,50,-17,Khudobin
2.01902E+11,0,29,40,Brossoit
2.01902E+11,0,2,21,Greiss
2.01902E+11,0,65,-35,Greiss
2.01902E+11,0,43,18,Brossoit
2.01902E+11,0,42,28,Greiss
2.01902E+11,0,87,5,Greiss
2.01902E+11,0,80,34,Greiss
2.01902E+11,0,52,32,Greiss
2.01902E+11,0,34,-35,Brossoit
2.01902E+11,0,90,-9,Brossoit
2.01902E+11,0,77,-15,Greiss
2.01902E+11,0,70,-24,Brossoit
2.01902E+11,0,81,-16,Brossoit
2.01902E+11,0,57,38,Greiss
2.01902E+11,0,53,11,Brossoit
2.01902E+11,0,86,1,Greiss
2.01902E+11,0,55,29,Greiss
2.01902E+11,0,73,0,Brossoit
2.01902E+11,0,61,20,Greiss
2.01902E+11,0,37,-25,Greiss
2.01902E+11,0,77,-19,Greiss
2.01902E+11,0,30,-21,Greiss
2.01902E+11,0,29,-18,Greiss
2.01902E+11,0,53,-24,Binnington
2.01902E+11,0,37,-34,Binnington
2.01902E+11,0,61,-20,Binnington
2.01902E+11,0,41,5,Binnington
2.01902E+11,0,84,-19,Andersen
2.01902E+11,0,49,-32,Binnington
2.01902E+11,0,74,18,Andersen
2.01902E+11,0,64,16,Andersen
2.01902E+11,0,52,-23,Binnington
2.01902E+11,0,69,-28,Binnington
2.01902E+11,0,48,-3,Binnington
2.01902E+11,0,51,-28,Andersen
2.01902E+11,0,63,26,Binnington
2.01902E+11,0,30,23,Andersen
2.01902E+11,0,33,-33,Binnington
2.01902E+11,0,72,-6,Binnington
2.01902E+11,0,84,-6,Binnington
2.01902E+11,0,34,-34,Andersen
2.01902E+11,0,67,27,Binnington
2.01902E+11,0,67,28,Binnington
2.01902E+11,0,44,-27,Korpisalo
